price_in_aud,brand,year,made_in,body_type,engine_power_hp,torque_nm,no_of_cylinders,transmission_type,gear_box_speed,steering_type,kerb_weight_lbs,front_brake,rear_brake,mileage_in_city_mpg,mileage_on_highway_mpg,fuel_type,seating_capacity,fuel_tank_capacity_litres,no_of_doors
47232.0,Mazda,2022,Japan,suv,186.0,252.216,4.0,automatic,6,rack & pinion,3505.0,disc,abs,24.0,31.0,gasoline,5,48.132999999999996,4
40738.0,Mazda,2022,Japan,suv,186.0,252.216,4.0,automatic,6,rack & pinion,3388.0,disc,disc,24.0,31.0,gasoline,5,68.22,4
34704.0,Mazda,2022,Japan,hatchback,186.0,252.216,4.0,automatic,6,power,3092.0,disc,disc,26.0,34.0,gasoline,5,50.028,4
39456.0,Mazda,2022,Japan,hatchback,186.0,252.216,4.0,automatic,6,power,3092.0,disc,disc,26.0,34.0,gasoline,5,50.028,4
50299.0,Mazda,2022,Japan,convertible,181.0,204.756,4.0,manual,6,power,2452.0,disc,disc,26.0,34.0,gasoline,2,45.101,2
37080.0,Mazda,2022,Japan,hatchback,186.0,252.216,4.0,automatic,6,power,3092.0,disc,disc,26.0,34.0,gasoline,5,50.028,4
40824.0,Mazda,2022,Japan,hatchback,186.0,252.216,4.0,manual,6,power,3022.0,disc,disc,24.0,33.0,gasoline,5,50.028,4
46512.0,Mazda,2022,Japan,convertible,181.0,204.756,4.0,manual,6,power,2341.0,disc,disc,26.0,34.0,gasoline,2,45.101,2
45432.0,Mazda,2022,Japan,hatchback,227.0,420.36,4.0,automatic,6,power,3383.0,disc,disc,23.0,31.0,gasoline,5,48.132999999999996,4
39816.0,Mazda,2022,United States,suv,186.0,252.216,4.0,automatic,6,power,3388.0,disc,disc,24.0,31.0,gasoline,5,48.132999999999996,4
35424.0,Mazda,2022,United States,suv,186.0,252.216,4.0,automatic,8,power,3388.0,disc,disc,24.0,31.0,gasoline,5,48.132999999999996,4
31968.0,Mazda,2022,Japan,suv,186.0,252.216,4.0,automatic,6,power,3388.0,disc,disc,24.0,31.0,gasoline,5,48.132999999999996,4
67982.0,Mazda,2022,Japan,suv,227.0,420.36,4.0,automatic,6,power,4409.0,disc,disc,20.0,26.0,gasoline,6,73.905,4
49536.0,Mazda,2022,Japan,hatchback,227.0,420.36,4.0,automatic,6,power,3383.0,disc,disc,23.0,31.0,gasoline,5,48.132999999999996,4
38592.0,Mazda,2023,Japan,suv,187.0,252.216,4.0,automatic,6,power,3706.0,disc,disc,24.0,30.0,gasoline,5,59.882000000000005,4
50400.0,Mazda,2023,Japan,suv,227.0,420.36,4.0,automatic,6,power,4409.0,disc,disc,20.0,26.0,gasoline,6,73.905,4
62755.0,Mazda,2022,Japan,suv,227.0,420.36,4.0,automatic,6,power,4409.0,disc,disc,20.0,26.0,gasoline,6,73.905,4
53899.0,Mazda,2022,Japan,suv,227.0,420.36,4.0,automatic,6,power,4409.0,disc,disc,20.0,26.0,gasoline,7,73.905,4
47664.0,Mazda,2022,Japan,sedan,227.0,420.36,4.0,automatic,6,power,3379.0,disc,disc,23.0,32.0,gasoline,5,48.132999999999996,4
43992.0,Mazda,2022,Japan,sedan,227.0,420.36,4.0,automatic,6,power,3379.0,disc,disc,23.0,32.0,gasoline,5,48.132999999999996,4
41400.0,Mazda,2022,Japan,sedan,186.0,252.216,4.0,automatic,6,power,3268.0,disc,disc,25.0,33.0,gasoline,5,48.132999999999996,4
39384.0,Mazda,2022,Japan,sedan,186.0,252.216,4.0,automatic,6,power,3100.0,disc,disc,26.0,35.0,gasoline,5,50.028,4
38016.0,Mazda,2022,Japan,sedan,186.0,252.216,4.0,automatic,6,power,3100.0,disc,disc,26.0,35.0,gasoline,5,50.028,4
37656.0,Mazda,2022,Japan,sedan,186.0,252.216,4.0,automatic,6,power,3268.0,disc,disc,25.0,33.0,gasoline,5,48.132999999999996,4
35640.0,Mazda,2022,Japan,sedan,186.0,252.216,4.0,automatic,6,power,3100.0,disc,disc,26.0,35.0,gasoline,5,50.028,4
33264.0,Mazda,2022,Japan,sedan,186.0,252.216,4.0,automatic,6,power,3100.0,disc,disc,26.0,35.0,gasoline,5,50.028,4
29952.0,Mazda,2022,Japan,sedan,155.0,203.4,4.0,automatic,6,power,2984.0,disc,disc,28.0,36.0,gasoline,5,50.028,4
44352.0,Mazda,2022,Japan,convertible,181.0,204.756,4.0,manual,6,power,2341.0,disc,disc,26.0,34.0,gasoline,2,45.101,2
40579.0,Mazda,2022,Japan,convertible,181.0,204.756,4.0,automatic,6,power,2465.0,disc,disc,26.0,35.0,gasoline,2,45.101,2
37296.0,Mazda,2022,Japan,suv,250.0,252.216,4.0,automatic,6,power,3691.0,disc,disc,24.0,30.0,gasoline,5,57.987,4
38592.0,Mazda,2022,Japan,suv,190.0,253.57200000000003,4.0,automatic,6,power,3975.0,disc,disc,20.0,26.0,gasoline,5,68.22,4
52416.0,Mazda,2022,Japan,suv,255.0,433.92,4.0,automatic,6,power,3975.0,disc,disc,20.0,26.0,gasoline,5,68.22,4
52531.0,Mazda,2022,Japan,suv,143.0,271.20000000000005,4.0,automatic,8,rack & pinion,3655.0,disc,disc,20.0,26.0,electric,5,68.22,4
77731.0,Chrysler,2023,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4883.0,disc,disc,17.0,25.0,gasoline,7,72.01,5
62827.0,Chrysler,2023,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4883.0,disc,disc,17.0,25.0,gasoline,7,72.01,4
52258.0,Chrysler,2023,United States,sedan,292.0,352.56,6.0,automatic,8,rack & pinion,4267.0,disc,disc,18.0,27.0,gasoline,5,70.115,4
72936.0,Chrysler,2023,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,power,4330.0,disc,disc,19.0,30.0,gasoline,7,72.01,4
83592.0,Chrysler,2023,United States,minivan,260.0,400.02000000000004,6.0,automatic,8,power,5010.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
71986.0,Chrysler,2023,United States,minivan,260.0,400.02000000000004,6.0,automatic,8,power,5010.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
58507.0,Chrysler,2023,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4883.0,disc,disc,17.0,25.0,gasoline,7,72.01,4
63533.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4883.0,disc,disc,17.0,25.0,gasoline,7,72.01,4
53309.0,Chrysler,2023,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4521.0,disc,disc,19.0,28.0,gasoline,7,72.01,4
57730.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4883.0,disc,disc,17.0,25.0,gasoline,7,72.01,4
53410.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4521.0,disc,disc,19.0,28.0,gasoline,7,72.01,4
72000.0,Chrysler,2022,United States,suv,290.0,400.02000000000004,4.0,automatic,1,power,3975.0,disc,disc,20.0,26.0,electric,5,68.22,4
48298.0,Chrysler,2023,United States,sedan,292.0,352.56,6.0,automatic,8,rack & pinion,4267.0,disc,disc,18.0,27.0,gasoline,5,70.115,4
56146.0,Chrysler,2023,United States,sedan,292.0,352.56,6.0,automatic,8,rack & pinion,4267.0,disc,disc,18.0,27.0,gasoline,5,70.115,4
52906.0,Chrysler,2023,United States,sedan,292.0,352.56,6.0,automatic,8,rack & pinion,4013.0,disc,disc,19.0,30.0,gasoline,5,70.115,4
55325.0,Chrysler,2022,United States,sedan,292.0,352.56,6.0,automatic,8,rack & pinion,4267.0,disc,disc,18.0,27.0,gasoline,5,70.115,4
77026.0,Chrysler,2023,United States,minivan,260.0,400.02000000000004,6.0,automatic,1,power,5010.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
68904.0,Chrysler,2023,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,rack & pinion,4883.0,disc,disc,17.0,25.0,gasoline,7,72.01,5
74218.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,rack & pinion,4883.0,disc,disc,17.0,25.0,gasoline,7,72.01,5
70200.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,rack & pinion,4521.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
77731.0,Chrysler,2023,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4883.0,disc,disc,17.0,25.0,gasoline,7,72.01,5
80640.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4883.0,disc,disc,17.0,25.0,gasoline,7,72.01,5
76608.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4521.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
80712.0,Chrysler,2022,United States,minivan,260.0,400.02000000000004,6.0,automatic,8,power,5010.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
68400.0,Chrysler,2022,United States,minivan,260.0,400.02000000000004,6.0,automatic,8,power,5010.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
59861.0,Chrysler,2022,United States,sedan,300.0,357.98400000000004,6.0,automatic,8,power,4013.0,disc,disc,19.0,30.0,gasoline,5,70.115,4
68213.0,Chrysler,2022,United States,minivan,260.0,400.02000000000004,6.0,automatic,1,power,5010.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
62338.0,Chrysler,2022,United States,minivan,260.0,400.02000000000004,6.0,automatic,1,power,5010.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
49306.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,power,4330.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
46238.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,power,4330.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
60466.0,Chrysler,2022,United States,minivan,260.0,400.02000000000004,6.0,automatic,1,power,5010.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
41659.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,power,4330.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
59213.0,Chrysler,2022,United States,minivan,287.0,355.27200000000005,4.0,automatic,9,power,4521.0,disc,disc,19.0,28.0,gasoline,7,72.01,4
52085.0,Chrysler,2022,United States,sedan,292.0,352.56,6.0,automatic,8,rack & pinion,4013.0,disc,disc,19.0,30.0,gasoline,5,70.115,4
46958.0,Chrysler,2022,United States,sedan,292.0,352.56,6.0,automatic,8,rack & pinion,4013.0,disc,disc,19.0,30.0,gasoline,5,70.115,4
73210.0,Chrysler,2021,United States,minivan,260.0,400.02000000000004,6.0,automatic,1,power,5010.0,disc,disc,18.0,23.0,hybrid,7,62.535000000000004,5
65333.0,Chrysler,2021,United States,minivan,260.0,158.65200000000002,6.0,automatic,1,power,5010.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
60898.0,Chrysler,2021,United States,minivan,260.0,400.02000000000004,6.0,automatic,1,power,5010.0,disc,disc,23.0,27.0,hybrid,7,62.535000000000004,5
57586.0,Chrysler,2021,United States,minivan,260.0,400.02000000000004,6.0,automatic,1,power,5010.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
53842.0,Chrysler,2021,United States,sedan,300.0,357.98400000000004,6.0,automatic,8,power,4013.0,disc,disc,19.0,30.0,gasoline,5,70.115,4
47808.0,Chrysler,2021,United States,sedan,292.0,352.56,6.0,automatic,8,power,4267.0,disc,disc,18.0,27.0,gasoline,5,70.115,4
43848.0,Chrysler,2021,United States,sedan,292.0,352.56,6.0,automatic,8,power,4013.0,disc,disc,19.0,30.0,gasoline,5,70.115,4
47794.0,Chrysler,2021,United States,sedan,292.0,352.56,6.0,automatic,8,power,4267.0,disc,disc,18.0,27.0,gasoline,5,70.115,4
43834.0,Chrysler,2021,United States,sedan,292.0,352.56,6.0,automatic,8,power,4013.0,disc,disc,19.0,30.0,gasoline,5,70.115,4
72000.0,Chrysler,2021,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,power,3975.0,disc,disc,20.0,26.0,gasoline,7,72.01,5
64800.0,Chrysler,2021,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,power,3975.0,disc,disc,20.0,26.0,gasoline,7,72.01,5
57600.0,Chrysler,2021,United States,van,287.0,355.27200000000005,6.0,automatic,9,power,3975.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
47866.0,Chrysler,2021,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,power,4330.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
43258.0,Chrysler,2021,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,power,4330.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
39211.0,Chrysler,2021,United States,minivan,287.0,355.27200000000005,6.0,automatic,9,power,4330.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
60898.0,Chrysler,2020,United States,van,260.0,400.02000000000004,6.0,automatic,8,power,4987.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
57586.0,Chrysler,2020,United States,van,260.0,400.02000000000004,6.0,automatic,8,power,4987.0,disc,disc,20.0,26.0,hybrid,7,62.535000000000004,5
42898.0,Chrysler,2020,United States,van,287.0,262.0,6.0,automatic,8,power,3600.0,disc,disc,19.0,28.0,gasoline,8,72.01,5
38866.0,Chrysler,2020,United States,van,287.0,262.0,6.0,automatic,8,power,3600.0,disc,disc,19.0,28.0,gasoline,8,72.01,5
50400.0,Chrysler,2021,United States,van,287.0,355.27200000000005,4.0,automatic,9,power,3975.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
64354.0,Chrysler,2020,United States,van,287.0,355.27200000000005,4.0,automatic,8,power,4330.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
57226.0,Chrysler,2020,United States,minivan,287.0,355.27200000000005,4.0,automatic,8,power,4330.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
64354.0,Chrysler,2020,United States,van,287.0,355.27200000000005,4.0,automatic,8,power,4330.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
52906.0,Chrysler,2020,United States,van,287.0,355.27200000000005,4.0,automatic,8,rack & pinion,4330.0,disc,disc,19.0,28.0,gasoline,7,72.01,5
258912.0,Aston Martin,2022,China,convertible,527.0,684.7800000000001,8.0,automatic,8,power,4107.0,disc,disc,18.0,24.0,gasoline,2,73.147,2
476064.0,Aston Martin,2023,China,coupe,715.0,663.0,1.0,automatic,8,power,4068.0,disc,disc,14.0,22.0,gasoline,4,77.69500000000001,2
455472.0,Aston Martin,2022,China,coupe,715.0,663.0,4.0,automatic,8,rack & pinion,4068.0,disc,disc,14.0,24.0,gasoline,4,68.22,2
242640.0,Aston Martin,2023,United Kingdom,coupe,527.0,684.7800000000001,4.0,automatic,8,rack & pinion,3975.0,disc,disc,20.0,26.0,gasoline,2,73.147,2
411264.0,Aston Martin,2022,United Kingdom,coupe,503.0,695.628,8.0,automatic,8,power,4134.0,disc,disc,18.0,24.0,premium,4,77.69500000000001,2
648000.0,Aston Martin,2022,United Kingdom,coupe,595.0,630.5400000000001,6.0,manual,8,power,3833.0,disc,disc,11.0,15.0,gasoline,2,78.0,2
334080.0,Aston Martin,2022,United Kingdom,suv,697.0,899.028,8.0,automatic,9,power,4940.0,disc,disc,20.0,26.0,gasoline,5,85.275,4
254736.0,Aston Martin,2022,United Kingdom,suv,542.0,699.696,8.0,automatic,9,power,4940.0,disc,disc,14.0,20.0,gasoline,5,85.275,4
200160.0,Aston Martin,2022,United Kingdom,coupe,527.0,684.7800000000001,8.0,automatic,8,rack & pinion,3975.0,disc,disc,20.0,26.0,gasoline,2,73.147,2
481968.0,Aston Martin,2022,United Kingdom,convertible,715.0,899.028,1.0,automatic,8,power,4107.0,disc,disc,14.0,22.0,premium,4,77.69500000000001,2
318096.0,Aston Martin,2022,United Kingdom,convertible,528.0,695.628,8.0,automatic,8,rack & pinion,4134.0,disc,disc,18.0,24.0,premium,4,77.69500000000001,2
211680.0,Aston Martin,2022,United Kingdom,convertible,503.0,684.7800000000001,8.0,automatic,8,rack & pinion,3975.0,disc,disc,18.0,24.0,gasoline,2,73.147,2
354096.0,Aston Martin,2022,United Kingdom,coupe,630.0,699.696,2.0,automatic,8,rack & pinion,4134.0,disc,disc,15.0,22.0,premium,4,77.69500000000001,2
296064.0,Aston Martin,2022,United Kingdom,coupe,528.0,695.628,8.0,automatic,8,rack & pinion,3880.0,disc,disc,18.0,24.0,premium,4,77.69500000000001,2
476064.0,Aston Martin,2023,United Kingdom,coupe,715.0,899.028,1.0,automatic,8,power,4068.0,disc,disc,14.0,22.0,premium,4,77.69500000000001,2
354096.0,Aston Martin,2022,United Kingdom,coupe,630.0,699.696,2.0,automatic,8,power,4134.0,disc,disc,15.0,22.0,premium,4,77.69500000000001,2
455472.0,Aston Martin,2022,United Kingdom,coupe,715.0,899.028,1.0,automatic,8,power,4068.0,disc,disc,14.0,22.0,premium,4,77.69500000000001,2
481968.0,Aston Martin,2022,United Kingdom,convertible,715.0,899.028,1.0,automatic,8,power,4107.0,disc,disc,14.0,22.0,premium,4,77.69500000000001,2
254736.0,Aston Martin,2022,United Kingdom,suv,542.0,699.696,8.0,automatic,9,power,4940.0,disc,disc,14.0,18.0,gasoline,5,85.275,4
5040000.0,Aston Martin,2022,United Kingdom,coupe,1000.0,899.028,1.0,automatic,7,power,4107.0,disc,disc,14.0,22.0,premium,4,77.69500000000001,2
200160.0,Aston Martin,2022,United Kingdom,coupe,503.0,684.7800000000001,8.0,automatic,8,power,3975.0,disc,disc,18.0,24.0,gasoline,2,73.147,2
1814400.0,Aston Martin,2023,United Kingdom,coupe,1000.0,400.02000000000004,4.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,hybrid,2,68.22,2
5040000.0,Aston Martin,2022,United Kingdom,coupe,1160.0,899.028,1.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,premium,2,68.22,2
525168.0,Aston Martin,2022,United Kingdom,convertible,715.0,899.028,1.0,automatic,8,power,4107.0,disc,disc,14.0,22.0,premium,4,77.69500000000001,2
498672.0,Aston Martin,2022,United Kingdom,coupe,715.0,899.028,1.0,automatic,8,power,4068.0,disc,disc,14.0,22.0,premium,4,77.69500000000001,2
346896.0,Aston Martin,2022,United Kingdom,convertible,503.0,695.628,8.0,automatic,8,power,4134.0,disc,disc,18.0,24.0,premium,4,77.69500000000001,2
411264.0,Aston Martin,2022,United Kingdom,coupe,503.0,695.628,8.0,automatic,8,power,3880.0,disc,disc,18.0,24.0,premium,4,77.69500000000001,2
254736.0,Aston Martin,2022,United Kingdom,suv,542.0,699.696,8.0,automatic,9,power,4940.0,disc,disc,14.0,18.0,gasoline,5,85.275,4
481968.0,Aston Martin,2021,United Kingdom,convertible,715.0,899.028,1.0,automatic,8,power,4107.0,disc,disc,14.0,22.0,premium,4,77.69500000000001,2
342576.0,Aston Martin,2021,United Kingdom,convertible,503.0,695.628,8.0,automatic,8,power,4134.0,disc,disc,18.0,24.0,premium,4,77.69500000000001,2
318096.0,Aston Martin,2021,United Kingdom,convertible,503.0,695.628,8.0,automatic,8,power,4134.0,disc,disc,18.0,24.0,premium,4,77.69500000000001,2
296064.0,Aston Martin,2021,United Kingdom,coupe,503.0,695.628,8.0,automatic,8,power,3880.0,disc,disc,18.0,24.0,premium,4,77.69500000000001,2
455472.0,Aston Martin,2021,United Kingdom,coupe,715.0,899.028,1.0,automatic,8,power,4068.0,disc,disc,14.0,22.0,premium,4,77.69500000000001,2
210240.0,Aston Martin,2021,United Kingdom,coupe,503.0,625.1160000000001,8.0,manual,7,power,3975.0,disc,disc,20.0,26.0,gasoline,2,73.147,2
295186.0,Aston Martin,2020,United Kingdom,coupe,503.0,625.1160000000001,8.0,manual,7,power,3975.0,disc,disc,20.0,26.0,gasoline,2,73.147,2
230400.0,Aston Martin,2021,United Kingdom,convertible,503.0,684.7800000000001,8.0,automatic,8,power,3975.0,disc,disc,18.0,25.0,gasoline,2,73.147,2
1958400.0,Aston Martin,2022,United Kingdom,coupe,1000.0,400.02000000000004,4.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,hybrid,2,68.22,2
347040.0,Aston Martin,2020,United Kingdom,coupe,630.0,699.696,1.0,automatic,8,power,4134.0,disc,disc,15.0,22.0,premium,4,77.69500000000001,2
295186.0,Aston Martin,2020,United Kingdom,coupe,503.0,625.1160000000001,8.0,manual,7,power,3975.0,disc,disc,20.0,26.0,gasoline,2,73.147,2
1814400.0,Aston Martin,2021,United Kingdom,roadster,1000.0,400.02000000000004,4.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,hybrid,2,68.22,2
1368000.0,Aston Martin,2021,United Kingdom,coupe,700.0,752.58,4.0,automatic,8,power,3975.0,carbon ceramic,carbon ceramic,20.0,26.0,gasoline,2,68.22,2
254736.0,Aston Martin,2021,United Kingdom,suv,542.0,699.696,8.0,automatic,9,power,3975.0,disc,disc,20.0,26.0,premium,5,85.275,4
220306.0,Aston Martin,2020,United Kingdom,coupe,503.0,684.7800000000001,8.0,automatic,8,power,3975.0,disc,disc,18.0,24.0,gasoline,2,73.147,2
230400.0,Aston Martin,2021,United Kingdom,convertible,503.0,684.7800000000001,8.0,automatic,8,power,3975.0,disc,disc,18.0,25.0,gasoline,2,73.147,2
482400.0,Aston Martin,2020,United Kingdom,convertible,715.0,899.028,4.0,automatic,8,rack & pinion,4107.0,abs,disc,14.0,22.0,premium,4,77.69500000000001,2
473904.0,Aston Martin,2020,United Kingdom,coupe,715.0,900.384,4.0,automatic,8,rack & pinion,4068.0,disc,disc,12.0,22.0,premium,4,77.69500000000001,2
250013.0,Aston Martin,2020,United Kingdom,coupe,290.0,400.02000000000004,8.0,automatic,7,rack & pinion,3549.0,disc,disc,18.0,24.0,gasoline,2,73.147,2
386683.0,Aston Martin,2020,United Kingdom,convertible,503.0,695.628,4.0,automatic,8,rack & pinion,4134.0,disc,disc,18.0,24.0,premium,4,77.69500000000001,2
290621.0,Aston Martin,2020,United Kingdom,coupe,503.0,675.288,8.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,premium,2,68.22,2
254736.0,Aston Martin,2021,United Kingdom,suv,542.0,699.696,8.0,automatic,9,power,3975.0,disc,disc,20.0,26.0,gasoline,5,85.275,4
352426.0,Aston Martin,2018,United Kingdom,sedan,552.0,630.5400000000001,1.0,automatic,8,power,4387.0,disc,disc,14.000863095238097,21.579311926605506,premium,4,75.8,2
549662.0,Aston Martin,2018,United Kingdom,convertible,595.0,630.5400000000001,1.0,automatic,8,power,4065.0,disc,disc,13.214297752808989,20.10380341880342,premium,4,64.43,2
518558.0,Aston Martin,2018,United Kingdom,coupe,595.0,630.5400000000001,1.0,automatic,8,power,3833.0,disc,disc,13.214297752808989,20.10380341880342,premium,2,64.43,2
366034.0,Aston Martin,2018,United Kingdom,coupe,600.0,699.696,1.0,automatic,8,power,4133.0,disc,disc,14.169548192771083,27.672294117647063,premium,4,64.43,2
576000.0,Ferrari,2023,Maranello,convertible,819.0,739.0200000000001,6.0,automatic,8,rack & pinion,3975.0,disc,disc,20.0,26.0,hybrid,2,65.188,2
675806.0,Ferrari,2022,Maranello,convertible,789.0,718.6800000000001,1.0,automatic,7,power,3527.0,disc,disc,12.0,16.0,premium,2,92.09700000000001,2
400392.0,Ferrari,2022,Maranello,convertible,710.0,770.2080000000001,8.0,automatic,7,power,3975.0,disc,disc,15.0,18.0,premium,2,86.033,2
3240000.0,Ferrari,2022,Maranello,convertible,829.0,696.984,2.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,gasoline,2,68.22,2
519696.0,Ferrari,2022,Maranello,coupe,818.0,740.3760000000001,6.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,premium,2,68.22,2
462816.0,Ferrari,2022,Maranello,coupe,818.0,740.3760000000001,6.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,premium,2,68.22,2
730080.0,Ferrari,2022,Maranello,coupe,769.0,800.0400000000001,8.0,automatic,8,power,3593.0,disc,disc,20.0,26.0,premium,2,68.22,2
2592000.0,Ferrari,2021,Maranello,convertible,800.0,718.6800000000001,2.0,automatic,8,power,3975.0,disc,disc,9.0,17.0,premium,2,89.823,4
2592000.0,Ferrari,2021,Maranello,convertible,800.0,718.6800000000001,2.0,automatic,8,power,3975.0,disc,disc,9.0,17.0,premium,2,89.823,4
519696.0,Ferrari,2022,Maranello,coupe,818.0,740.3760000000001,6.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,premium,2,68.22,2
462816.0,Ferrari,2022,Maranello,coupe,818.0,740.3760000000001,6.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,premium,2,68.22,2
803520.0,Ferrari,2022,Maranello,convertible,986.0,800.0400000000001,8.0,automatic,8,power,3975.0,disc,disc,20.0,24.0,premium,2,56.85,2
486720.0,Ferrari,2021,Maranello,coupe,788.0,717.3240000000001,2.0,automatic,7,power,3593.0,disc,disc,12.0,16.0,premium,2,92.09700000000001,2
803520.0,Ferrari,2021,Maranello,convertible,986.0,800.0400000000001,8.0,automatic,8,power,3975.0,disc,disc,20.0,24.0,premium,2,56.85,2
435600.0,Ferrari,2021,Maranello,convertible,710.0,770.2080000000001,8.0,automatic,7,power,3975.0,disc,disc,15.0,18.0,premium,2,86.033,2
403200.0,Ferrari,2021,Maranello,coupe,710.0,770.2080000000001,8.0,automatic,7,power,3164.0,disc,disc,15.0,19.0,premium,2,86.033,2
803520.0,Ferrari,2021,Maranello,convertible,986.0,800.0400000000001,8.0,automatic,8,power,3975.0,disc,disc,19.0,23.0,premium,2,68.22,2
900000.0,Ferrari,2020,Maranello,coupe,986.0,800.0400000000001,8.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,premium,2,68.22,2
523771.0,Ferrari,2020,Maranello,convertible,789.0,718.6800000000001,1.0,automatic,7,power,3527.0,disc,disc,12.0,16.0,premium,2,92.09700000000001,2
398232.0,Ferrari,2020,Maranello,convertible,710.0,770.2080000000001,8.0,automatic,7,power,3975.0,disc,disc,16.0,29.0,premium,2,86.033,2
482400.0,Ferrari,2020,Maranello,coupe,788.0,717.3240000000001,1.0,automatic,7,power,3593.0,disc,disc,12.0,16.0,premium,2,92.09700000000001,2
429120.0,Ferrari,2020,Maranello,wagon,680.0,696.984,1.0,automatic,7,power,4233.0,disc,disc,12.0,17.0,premium,4,90.96000000000001,4
324000.0,Ferrari,2020,Maranello,coupe,611.51,760.0,8.0,automatic,8,power,3461.0,disc,disc,20.0,26.0,premium,2,68.22,2
504000.0,Ferrari,2020,Maranello,convertible,711.0,768.8520000000001,8.0,automatic,7,power,3274.0,disc,disc,20.0,26.0,gasoline,2,86.033,2
481536.0,Ferrari,2018,Maranello,roadster,661.0,760.716,8.0,automatic,7,power,3362.0,disc,disc,12.995276243093922,19.12313008130081,premium,2,64.43,2
433440.0,Ferrari,2018,Maranello,coupe,661.0,760.716,8.0,automatic,7,power,3251.0,disc,disc,12.995276243093922,19.12313008130081,premium,2,64.43,2
441792.0,Ferrari,2018,Maranello,hatchback,600.0,760.716,8.0,automatic,7,power,4111.0,disc,disc,20.0,16.921906474820144,premium,4,75.8,2
344160.0,Lamborghini,2023,Italy,coupe,631.0,564.096,1.0,automatic,7,rack & pinion,3172.0,disc,disc,20.0,26.0,premium,2,79.96900000000001,2
344160.0,Lamborghini,2022,Italy,coupe,631.0,564.096,1.0,automatic,7,power,3172.0,disc,disc,13.0,15.0,premium,2,79.96900000000001,2
331200.0,Lamborghini,2022,Italy,suv,641.0,850.2120000000001,8.0,automatic,8,power,4850.0,disc,disc,12.0,17.0,premium,5,75.042,4
