price_in_aud,year,engine_power_hp,torque_nm,no_of_cylinders,gear_box_speed,kerb_weight_lbs,mileage_in_city_mpg,mileage_on_highway_mpg,seating_capacity,fuel_tank_capacity_litres,no_of_doors,brand,made_in,body_type,transmission_type,steering_type,front_brake,rear_brake,fuel_type
40248.0,2021,201.0,244.08,4.0,8,3122.0,24.0,34.0,5,50.028,4,Acura,United States,sedan,automatic,power,disc,disc,premium
64253.0,2021,290.0,362.052,6.0,9,4032.0,20.0,27.0,7,73.905,4,Acura,United States,suv,automatic,power,disc,disc,premium
66960.0,2021,290.0,362.052,6.0,9,4239.0,19.0,26.0,7,73.905,4,Acura,United States,sedan,automatic,power,disc,disc,premium
64080.0,2021,290.0,362.052,6.0,9,4032.0,20.0,27.0,7,73.905,4,Acura,United States,suv,automatic,power,disc,disc,premium
37382.0,2021,201.0,244.08,4.0,8,3095.0,24.0,34.0,5,50.028,4,Acura,United States,sedan,automatic,power,disc,disc,premium
61776.0,2023,300.0,421.716,4.0,8,4167.0,19.0,26.0,5,65.946,4,Genesis,South Korea,suv,automatic,power,disc,disc,gasoline
97762.0,2023,429.0,604.7760000000001,4.0,8,3975.0,97.0,82.0,5,68.22,4,Genesis,United States,suv,automatic,power,disc,disc,electric
84802.0,2023,314.0,604.7760000000001,4.0,8,3975.0,103.0,86.0,5,68.22,4,Genesis,United States,suv,automatic,power,disc,disc,electric
74016.0,2023,300.0,421.716,8.0,8,4112.0,22.0,30.0,5,65.188,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
67320.0,2023,365.0,509.8560000000001,6.0,8,4041.0,17.0,26.0,5,59.882000000000005,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
59400.0,2023,252.0,352.56,4.0,8,3832.0,20.0,28.0,5,59.882000000000005,4,Genesis,South Korea,sedan,automatic,power,disc,disc,gasoline
111168.0,2022,375.0,530.196,4.0,8,3975.0,18.0,23.0,6,79.96900000000001,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
89842.0,2022,313.8,605.0,4.0,1,4630.0,20.0,26.0,5,68.22,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
113256.0,2022,482.77,700.0,4.0,1,4630.0,20.0,26.0,5,68.22,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
84499.0,2022,225.29,350.0,4.0,1,4630.0,20.0,26.0,5,68.22,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
106488.0,2022,420.0,519.3480000000001,8.0,8,4806.0,19.0,25.0,5,84.51700000000001,4,Genesis,South Korea,sedan,automatic,power,disc,disc,premium
59760.0,2023,300.0,421.716,4.0,8,4167.0,21.0,25.0,5,65.946,4,Genesis,South Korea,suv,automatic,power,disc,disc,gasoline
79992.0,2023,300.0,421.716,4.0,8,4850.0,21.0,25.0,5,79.96900000000001,4,Genesis,South Korea,suv,automatic,power,disc,disc,premium
61776.0,2023,300.0,421.716,4.0,8,4167.0,19.0,26.0,5,65.946,4,Genesis,South Korea,suv,automatic,power,disc,disc,gasoline
75960.0,2022,365.0,509.8560000000001,6.0,8,3774.0,18.0,27.0,5,59.882000000000005,4,Genesis,South Korea,sedan,automatic,power,disc,disc,gasoline
63346.0,2023,483.0,400.02,4.0,8,3975.0,20.0,26.0,5,68.22,4,Genesis,United States,suv,automatic,power,disc,disc,electric
79992.0,2023,300.0,421.716,4.0,8,4850.0,20.0,24.0,5,79.96900000000001,4,Genesis,United States,suv,automatic,power,disc,disc,premium
80784.0,2022,300.0,421.716,4.0,8,4850.0,21.0,25.0,5,79.96900000000001,4,Genesis,United States,suv,automatic,power,disc,disc,premium
90288.0,2023,375.0,530.196,4.0,8,5038.0,18.0,23.0,5,79.96900000000001,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
109008.0,2022,375.0,530.196,4.0,8,3975.0,18.0,23.0,5,79.96900000000001,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
59760.0,2022,300.0,421.716,4.0,8,4167.0,20.0,26.0,5,65.946,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
116928.0,2022,420.0,519.3480000000001,8.0,8,4960.0,16.0,23.0,5,83.00099999999999,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
111528.0,2022,365.0,509.8560000000001,6.0,8,4806.0,17.0,24.0,5,83.00099999999999,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
69480.0,2023,300.0,421.716,8.0,8,3957.0,23.0,32.0,5,65.188,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
91728.0,2022,375.0,530.196,4.0,8,4453.0,17.0,26.0,5,73.147,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
63346.0,2023,483.0,400.02,4.0,8,3975.0,20.0,26.0,5,68.22,4,Genesis,United States,suv,automatic,power,disc,disc,electric
64296.0,2023,365.0,509.8560000000001,6.0,8,3887.0,18.0,27.0,5,59.882000000000005,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
91728.0,2023,375.0,530.196,4.0,8,4453.0,20.0,27.0,5,75.042,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
79200.0,2023,375.0,530.196,8.0,8,4453.0,18.0,26.0,5,69.73599999999999,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
101664.0,2023,375.0,530.196,8.0,8,5104.0,18.0,23.0,5,81.485,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
74016.0,2022,300.0,421.716,8.0,8,4112.0,22.0,30.0,5,65.188,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
56376.0,2023,252.0,352.56,4.0,8,3688.0,21.0,31.0,5,59.882000000000005,4,Genesis,South Korea,sedan,automatic,power,disc,disc,gasoline
84802.0,2023,314.0,604.7760000000001,4.0,8,3975.0,103.0,86.0,5,68.22,4,Genesis,United States,suv,automatic,power,disc,disc,electric
84802.0,2023,314.0,604.7760000000001,4.0,8,3975.0,103.0,86.0,5,68.22,4,Genesis,United States,suv,automatic,power,disc,disc,electric
84802.0,2023,314.0,604.7760000000001,4.0,8,3975.0,103.0,86.0,5,68.22,4,Genesis,United States,suv,automatic,power,disc,disc,electric
91728.0,2022,375.0,530.196,4.0,8,4453.0,17.0,26.0,5,73.147,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
76464.0,2022,375.0,530.196,6.0,8,4453.0,20.0,26.0,5,65.946,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
59760.0,2022,300.0,421.716,4.0,8,4167.0,20.0,26.0,5,65.946,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
75600.0,2022,365.0,509.8560000000001,6.0,8,3774.0,18.0,27.0,5,59.882000000000005,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
64008.0,2022,365.0,509.8560000000001,6.0,8,3887.0,17.0,25.0,5,59.882000000000005,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
57413.0,2022,252.0,352.56,6.0,8,3673.0,20.0,28.0,5,59.882000000000005,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
97920.0,2022,375.0,530.196,4.0,8,3975.0,18.0,23.0,5,79.96900000000001,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
87264.0,2022,375.0,530.196,4.0,8,3975.0,18.0,23.0,5,79.96900000000001,4,Genesis,United States,suv,automatic,power,disc,disc,gasoline
72288.0,2022,300.0,421.716,4.0,8,4707.0,21.0,25.0,5,79.96900000000001,4,Genesis,United States,suv,automatic,power,disc,disc,premium
113328.0,2022,420.0,519.3480000000001,8.0,8,4817.0,16.0,24.0,5,83.00099999999999,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
107928.0,2022,365.0,509.8560000000001,6.0,8,4663.0,17.0,24.0,5,83.00099999999999,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
91368.0,2022,375.0,530.196,4.0,8,4453.0,17.0,26.0,5,73.147,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
69480.0,2022,300.0,421.716,4.0,8,3957.0,23.0,32.0,5,65.188,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
60984.0,2022,365.0,509.8560000000001,6.0,8,3774.0,17.0,26.0,5,59.882000000000005,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
54389.0,2022,252.0,352.56,6.0,8,3516.0,21.0,31.0,5,59.882000000000005,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
114048.0,2021,420.0,519.3480000000001,6.0,8,4960.0,16.0,23.0,5,83.00099999999999,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
110448.0,2021,420.0,519.3480000000001,6.0,8,4817.0,16.0,24.0,5,83.00099999999999,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
108648.0,2021,365.0,509.8560000000001,6.0,8,4806.0,17.0,24.0,5,83.00099999999999,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
105048.0,2021,365.0,509.8560000000001,6.0,8,4663.0,17.0,24.0,5,83.00099999999999,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
55584.0,2021,255.0,352.56,4.0,6,3580.0,18.0,25.0,5,59.882000000000005,4,Genesis,United States,sedan,manual,power,disc,disc,gasoline
69408.0,2021,365.0,509.8560000000001,6.0,8,3887.0,17.0,25.0,5,59.882000000000005,4,Genesis,United States,sedan,automatic,power,disc,disc,gasoline
35136.0,2023,155.0,235.944,4.0,6,3358.0,26.0,29.0,5,50.028,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
50904.0,2023,228.0,349.848,4.0,9,3864.0,22.0,29.0,5,61.019000000000005,4,Buick,United States,suv,automatic,rack & pinion,disc,disc,gasoline
44064.0,2023,155.0,235.944,4.0,8,3094.0,29.0,32.0,5,50.028,4,Buick,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
40032.0,2023,137.0,219.67200000000005,4.0,8,3258.0,29.0,26.0,5,50.028,4,Buick,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
79632.0,2023,310.0,360.696,6.0,9,4469.0,18.0,26.0,7,73.526,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
37152.0,2023,137.0,219.67200000000005,4.0,8,3039.0,29.0,31.0,5,50.028,4,Buick,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
41760.0,2023,155.0,235.944,4.0,8,3094.0,29.0,32.0,5,50.028,4,Buick,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
74880.0,2023,310.0,360.696,6.0,8,4614.0,17.0,25.0,7,73.526,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
51552.0,2023,228.0,349.848,4.0,8,3732.0,23.0,31.0,5,60.261,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
64800.0,2023,310.0,360.696,6.0,8,4568.0,17.0,25.0,7,82.243,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
45648.0,2023,228.0,349.848,4.0,9,3692.0,23.0,31.0,5,60.261,4,Buick,United States,suv,automatic,rack & pinion,disc,disc,gasoline
82512.0,2023,310.0,360.696,6.0,8,4685.0,17.0,25.0,7,82.243,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
54144.0,2023,228.0,349.848,4.0,8,3904.0,22.0,29.0,5,61.019000000000005,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
63302.0,2023,228.0,349.848,4.0,8,3759.0,23.0,31.0,5,60.261,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
65894.0,2023,228.0,349.848,4.0,8,3932.0,22.0,29.0,5,61.019000000000005,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
61920.0,2023,310.0,360.696,6.0,9,4359.0,18.0,26.0,7,73.526,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
72000.0,2023,310.0,360.696,6.0,8,4398.0,18.0,26.0,7,73.526,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
82224.0,2022,310.0,360.696,6.0,9,4685.0,17.0,25.0,7,82.243,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
79344.0,2022,310.0,360.696,6.0,9,4469.0,18.0,26.0,7,73.526,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
74592.0,2022,310.0,360.696,6.0,9,4614.0,17.0,25.0,7,73.526,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
71712.0,2022,310.0,360.696,6.0,9,4398.0,18.0,26.0,7,73.526,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
64512.0,2022,310.0,360.696,6.0,9,4568.0,17.0,25.0,7,82.243,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
61632.0,2022,310.0,360.696,6.0,9,4359.0,18.0,26.0,7,73.526,4,Buick,United States,suv,automatic,electric,disc,disc,gasoline
36317.0,2022,155.0,240.01200000000003,4.0,6,3358.0,23.0,30.0,5,53.06,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
59976.0,2022,228.0,349.848,4.0,9,3932.0,22.0,29.0,5,60.261,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
57384.0,2022,228.0,349.848,4.0,9,3759.0,24.0,31.0,5,60.261,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
53856.0,2022,228.0,349.848,4.0,9,3904.0,22.0,29.0,5,61.019000000000005,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
51264.0,2022,228.0,349.848,4.0,9,3732.0,24.0,31.0,5,60.261,4,Buick,United States,suv,automatic,rack & pinion,disc,disc,gasoline
82224.0,2022,310.0,360.696,6.0,9,4359.0,18.0,26.0,7,72.01,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
47952.0,2022,228.0,349.848,4.0,9,3864.0,22.0,29.0,5,61.019000000000005,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
45360.0,2022,228.0,349.848,4.0,9,3692.0,24.0,31.0,5,60.261,4,Buick,United States,suv,automatic,rack & pinion,disc,disc,gasoline
46944.0,2022,155.0,235.944,4.0,9,3975.0,26.0,29.0,5,50.028,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
43056.0,2022,155.0,235.944,4.0,8,3975.0,20.0,26.0,5,50.028,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
41616.0,2022,155.0,235.944,4.0,9,3975.0,26.0,29.0,5,50.028,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
38736.0,2022,137.0,219.67200000000005,4.0,8,3975.0,28.0,31.0,5,50.028,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
40176.0,2022,155.0,235.944,4.0,9,3975.0,26.0,29.0,5,50.028,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
36288.0,2022,137.0,219.67200000000005,4.0,8,3975.0,28.0,31.0,5,50.028,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
35424.0,2022,155.0,240.01200000000003,4.0,6,3237.0,24.0,32.0,5,53.06,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
51624.0,2021,230.0,349.848,4.0,9,3732.0,20.0,26.0,5,60.261,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
60480.0,2021,230.0,349.848,4.0,9,3932.0,20.0,26.0,5,61.019000000000005,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
57888.0,2021,230.0,349.848,4.0,9,3759.0,17.0,21.0,5,60.261,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
54144.0,2021,230.0,349.848,4.0,9,3904.0,19.0,23.0,5,60.261,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
51552.0,2021,230.0,349.848,4.0,9,3732.0,20.0,26.0,5,60.261,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
48384.0,2021,230.0,349.848,4.0,9,3864.0,21.0,23.0,5,61.019000000000005,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
80640.0,2021,310.0,360.696,6.0,9,4685.0,17.0,25.0,7,83.38,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
77472.0,2021,310.0,360.696,6.0,9,4469.0,18.0,26.0,7,72.01,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
72864.0,2021,310.0,360.696,6.0,9,4614.0,17.0,25.0,7,72.01,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
69696.0,2021,310.0,360.696,6.0,9,4398.0,18.0,26.0,7,72.01,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
63360.0,2021,310.0,360.696,6.0,9,4568.0,17.0,25.0,7,72.01,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
60480.0,2021,310.0,360.696,6.0,9,4359.0,18.0,26.0,7,72.01,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
59314.0,2021,310.0,360.696,6.0,9,4359.0,18.0,26.0,7,72.01,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
45792.0,2021,230.0,349.848,4.0,9,3692.0,20.0,26.0,5,60.261,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
44064.0,2021,155.0,235.944,4.0,8,3975.0,26.0,29.0,5,50.028,4,Buick,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
41184.0,2021,137.0,219.67200000000005,4.0,8,3975.0,28.0,31.0,5,50.028,4,Buick,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
40032.0,2021,155.0,235.944,4.0,9,3975.0,26.0,29.0,5,50.028,4,Buick,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
37152.0,2021,137.0,219.67200000000005,4.0,8,3975.0,28.0,31.0,5,50.028,4,Buick,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
37728.0,2021,155.0,235.944,4.0,9,3975.0,26.0,29.0,5,50.028,4,Buick,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
34848.0,2021,137.0,219.67200000000005,4.0,8,3975.0,28.0,31.0,5,50.028,4,Buick,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
37728.0,2021,138.0,200.688,4.0,6,3358.0,24.0,29.0,5,14.0,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
35424.0,2021,138.0,200.688,4.0,6,3237.0,25.0,30.0,5,53.06,4,Buick,United States,suv,automatic,power,disc,disc,gasoline
111600.0,2022,420.0,623.76,8.0,10,3975.0,14.0,18.0,5,90.96,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
110160.0,2022,420.0,623.76,8.0,10,3975.0,14.0,18.0,5,90.96,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
152050.0,2022,830.0,2034.0,4.0,8,3975.0,20.0,26.0,5,68.22,4,GMC,United States,suv,automatic,power,disc,disc,gasoline
119218.0,2022,420.0,623.76,8.0,10,3975.0,15.0,20.0,5,90.96,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
81792.0,2022,355.0,519.3480000000001,6.0,8,3975.0,16.0,21.0,5,90.96,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
63504.0,2022,310.0,471.888,4.0,8,3975.0,19.0,22.0,6,106.12,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
61056.0,2022,310.0,471.888,4.0,8,3975.0,19.0,22.0,6,106.12,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
44928.0,2022,310.0,471.888,4.0,8,3975.0,19.0,22.0,4,106.12,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
81792.0,2022,277.0,623.76,4.0,10,9100.0,20.0,23.0,5,90.96,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
69840.0,2022,355.0,519.3480000000001,4.0,8,3975.0,16.0,21.0,6,90.96,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
158818.0,2023,830.0,2034.0,4.0,1,9050.0,51.0,43.0,5,68.22,4,GMC,United States,truck,automatic,rack & pinion,disc,disc,gasoline
53568.0,2022,276.0,404.088,6.0,8,3975.0,20.0,26.0,12,117.49,5,GMC,Japan,van,automatic,power,disc,disc,gasoline
160517.0,2022,830.0,2034.0,4.0,6,7550.0,51.0,43.0,4,68.22,4,GMC,United States,truck,automatic,electric,disc,abs,electric
47520.0,2022,276.0,404.088,6.0,8,3975.0,20.0,26.0,2,117.49,2,GMC,Japan,van,automatic,power,disc,disc,gasoline
100512.0,2022,401.0,629.1840000000001,8.0,8,3975.0,20.0,26.0,5,136.44,4,GMC,United States,truck,automatic,re-circulating bal,disc,disc,gasoline
82080.0,2022,800.0,400.02,4.0,1,3975.0,20.0,26.0,5,68.22,4,GMC,United States,truck,automatic,power,disc,disc,electric
44352.0,2022,193.0,254.92800000000005,4.0,9,3975.0,21.0,27.0,7,72.01,4,GMC,United States,suv,automatic,power assisted,disc,disc,gasoline
109008.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,106.12,5,GMC,United States,suv,automatic,power rack & pinion,disc,disc,gasoline
93024.0,2022,355.0,519.3480000000001,8.0,10,3975.0,14.0,19.0,8,106.12,5,GMC,United States,suv,automatic,power rack & pinion,disc,disc,gasoline
83232.0,2022,355.0,519.3480000000001,8.0,10,3975.0,14.0,19.0,8,106.12,5,GMC,United States,suv,automatic,power rack & pinion,disc,disc,gasoline
99792.0,2022,355.0,519.3480000000001,8.0,10,3975.0,14.0,19.0,8,106.12,5,GMC,United States,suv,automatic,power rack & pinion,disc,disc,gasoline
105120.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,90.96,5,GMC,United States,suv,automatic,power,disc,disc,gasoline
89136.0,2022,355.0,519.3480000000001,4.0,10,3975.0,14.0,19.0,8,90.96,5,GMC,United States,suv,automatic,power rack & pinion,disc,disc,gasoline
79344.0,2022,355.0,519.3480000000001,4.0,10,3975.0,14.0,19.0,8,90.96,5,GMC,United States,suv,automatic,power,disc,disc,gasoline
48240.0,2022,170.0,275.26800000000003,4.0,9,3659.0,25.0,28.0,5,59.124,4,GMC,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
42480.0,2022,170.0,275.26800000000003,4.0,9,3622.0,25.0,28.0,5,59.124,4,GMC,United States,suv,automatic,electric rack & pinion,disc,disc,gasoline
63504.0,2022,310.0,471.888,4.0,8,3975.0,20.0,23.0,6,90.96,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
81792.0,2022,277.0,623.76,4.0,10,3975.0,20.0,23.0,5,90.96,4,GMC,United States,truck,automatic,electric rack & pinion,disc,disc,gasoline
